gene,log2fc,coef_adjusted,pval,padj
CUL4A,-0.08273659675948838,-0.05512202111828002,0.22274576150212846,0.3876632964604351
GPSM3,0.19961166372391884,0.15288343699064902,0.22282467790136776,0.3876803930866898
PPM1G,-0.14719878999058458,-0.08990532697619293,0.22317036045480865,0.38816146699067927
CHD4,0.08899510991788007,0.06576281895837127,0.22347445325647944,0.388442859163001
MAD1L1,-0.10690611410499912,-0.07066066050689182,0.22359652251539253,0.388442859163001
FAM160A2,-0.06802509868998478,-0.046529400983641694,0.22344026130524725,0.388442859163001
AKAP13,-0.15361911732560682,-0.1044838649099845,0.22360905989957106,0.388442859163001
PITRM1,-0.061333549340094065,-0.04231247178160037,0.22415521531541355,0.3892710966062474
IFIT2,0.09986289785529884,0.0781618866795403,0.22437059850372848,0.38952457555829845
TXNDC17,0.1303817459477725,0.09625148296981045,0.22459517162316317,0.38979384719380405
STAG2,-0.07508552932814486,-0.05026638877743236,0.22472907881290927,0.38990564663550836
MBD4,-0.07855806327846286,-0.054676437566819655,0.22486582746082887,0.3900223053733264
KPNA6,0.06994084568469264,0.05033198562335505,0.2249517881733696,0.39005082924622275
GTF3A,-0.2250045581585108,-0.14043979308578136,0.2251329628253314,0.3902267094201968
MCUR1,0.05521376706191244,0.044116387696756486,0.2251923160047402,0.3902267094201968
RP11-347P5.1,0.1109508343347377,0.07683456752204454,0.2254676571749045,0.39034218587114755
UBA7,0.055856358739029964,0.0433272351570209,0.22544276088785095,0.39034218587114755
GRHPR,-0.14359381865018656,-0.09393307070482665,0.22544359862091037,0.39034218587114755
MAT2A,0.09693792441858098,0.07228893581874388,0.22557148110643355,0.39040147454910507
PARN,-0.059007199140909086,-0.04027429442358448,0.22619099828611305,0.3912547863350278
RIOK3,-0.09113558449268722,-0.06418431630990659,0.2262039791250811,0.3912547863350278
TSPYL1,-0.06658681852973479,-0.045812526283392205,0.22654654561958767,0.39172655392034095
GDI1,0.07975434235111753,0.06011480892529171,0.226724782916554,0.3919139731807716
FAM133B,-0.12081346966918878,-0.07813333560904992,0.2269509234877537,0.3921840565721546
CACUL1,0.08207311456474886,0.05556640616000054,0.22751406185555917,0.39274877316653
GPCPD1,0.07005527326655264,0.05023654283743577,0.22748966741703838,0.39274877316653
DGCR14,-0.05800542169746459,-0.03848064531069268,0.22762769744030578,0.39274877316653
HMGCL,-0.08061244978759752,-0.053198340182362386,0.2274468478562564,0.39274877316653
PRKCSH,0.10472081655181084,0.08444988795675788,0.2276225697029135,0.39274877316653
PUM1,0.05914699416377135,0.04401962546789805,0.22783429428110155,0.39286390278496913
PSMB9,-0.25306954703955825,-0.15548985687338301,0.22783445725579923,0.39286390278496913
RPL15,0.09797542050882656,0.0780006846273132,0.22807001242364705,0.39314925951123925
RBBP4,-0.11915697577174092,-0.0792528187357775,0.2281910786358278,0.39323714441819096
AHR,0.06320333397135884,0.0426313162145619,0.22842024403187916,0.39351120333523915
NDUFB7,-0.20321323840696234,-0.13406685888367142,0.229018742584396,0.3937516053056896
TOMM22,0.14176465417127243,0.11547732966932928,0.228929695279688,0.3937516053056896
OGFOD2,0.05925049547284373,0.042622575749061434,0.2291861370047566,0.3937516053056896
KAT7,0.05439023351271372,0.039342782427430764,0.22919136391523476,0.3937516053056896
POMP,-0.1592671565669296,-0.09932771105481077,0.22892854885176642,0.3937516053056896
TRA2A,-0.11261516419171548,-0.07382963469372113,0.22904925463354742,0.3937516053056896
GNGT2,-0.07636448906020182,-0.04948513123068313,0.22890885346868306,0.3937516053056896
MTDH,0.14749305230621085,0.11615916159353115,0.22910700877380683,0.3937516053056896
RAB9A,-0.10274585378062778,-0.06650603772013254,0.22902175161781615,0.3937516053056896
C21orf33,-0.11657325890999759,-0.07143620937391203,0.22958714645925088,0.3942175658578381
PEX19,-0.06690729745070195,-0.04331763037759884,0.22960310198243006,0.3942175658578381
SCYL1,0.056188591599292036,0.04002362670573725,0.22980826410719882,0.39444911896772483
EMR1,0.047815981705169285,0.036435557954140475,0.23000028802369554,0.3945562275769836
ATP6V1B2,0.10253895865163982,0.0792448111590676,0.23010259861425109,0.3945562275769836
C1orf63,-0.13027260145796868,-0.08224005723046775,0.23015193955791613,0.3945562275769836
NACC2,0.06983530208164128,0.0492018585262535,0.2300962982499693,0.3945562275769836
EEF1E1,-0.0749049475447389,-0.04922346444494573,0.23028754812719723,0.394668122340166
CNTRL,0.05723048399605029,0.04078663390943818,0.23103632150108366,0.39583047326491005
MRPL12,0.09882177938046947,0.072300532544036,0.23129176236827836,0.395905454133133
THOC7,-0.13117288763957277,-0.0865569673235622,0.23123855213185354,0.395905454133133
ACTL6A,-0.06391347720906058,-0.04310831536621772,0.23126110111052733,0.395905454133133
MZT2A,-0.13643037577861747,-0.09333780961267119,0.23171323720983317,0.3964063454414219
BIRC6,-0.09119255374578553,-0.060488143678418,0.23178503196805458,0.3964063454414219
SLC39A7,-0.06754232189118152,-0.04332953389586104,0.23179633209647216,0.3964063454414219
EXOC1,-0.06804614506688411,-0.045383261981914974,0.23210411785316745,0.3967883784867239
TMED5,-0.10849953336524304,-0.06937688938558001,0.23216115604560944,0.3967883784867239
TNFRSF14,-0.15092010759429134,-0.09657226995150273,0.23243400466199998,0.3971337393905244
SLC20A1,-0.09440975795306633,-0.060118243266336406,0.2329086137977623,0.397628989518283
NFKB1,0.05580379116690218,0.04028573115734328,0.23286064988385904,0.397628989518283
BRD9,-0.08627902015955076,-0.06196410209010562,0.2329364620471567,0.397628989518283
CENPT,-0.07170334001410822,-0.048491991959109235,0.23306294894356308,0.3977239070931668
NR1H2,0.10069994816596381,0.07870166481672929,0.23343021097151692,0.39822952683526347
USP47,-0.06620130866891012,-0.045853673212948635,0.23357086260094728,0.3983483617185153
ATP5L2,-0.07006180860728543,-0.05125771285822024,0.23439137843558824,0.3996262608332074
PRMT10,0.0791447767174235,0.05551690393373324,0.23470574182282036,0.40004067963786305
TK2,0.05744254935347981,0.04070073498206937,0.23498225732448708,0.40039035707491555
ALG6,-0.057522532035046696,-0.037444255949479754,0.23511819560604114,0.4005003629464168
KIAA0247,0.05782785498490658,0.040878215236955964,0.2353553197627537,0.4007826097689866
MRPL37,0.0876621906291149,0.06572131104086906,0.23588501184274072,0.4015109234791952
HNRNPH3,-0.1220016118126745,-0.08266947694925708,0.2359261298718422,0.4015109234791952
CFDP1,-0.1266913637233897,-0.07744298653897619,0.2360001328193048,0.40151508345940545
POLR2E,-0.1581223110557986,-0.09835664051427208,0.23629483986086539,0.40189461850843156
SLC25A11,-0.1346582665441271,-0.08756830297706705,0.23648013802784107,0.40208789529521705
STAT3,-0.13453721225575105,-0.08564268607943569,0.2367310447859801,0.4021489228865075
HSPA4,-0.08369370170937127,-0.0577045871691263,0.23667218582394556,0.4021489228865075
NDUFAB1,-0.162462379241647,-0.10044491060786094,0.2367003989129085,0.4021489228865075
EIF4E3,0.06612801181289553,0.05046657691630169,0.23686328280206592,0.40225177960120817
TVP23B,-0.05647670016069212,-0.038251575790945014,0.23703963518735194,0.40233886933454577
TRIM69,0.0729329460998254,0.05453035416670381,0.23705797576546217,0.40233886933454577
MYL6,-0.216446013520974,-0.12607079163916862,0.23718292540060423,0.4023930689452679
IST1,-0.07562143801714905,-0.05056642598652768,0.23730505527355042,0.4023930689452679
CLINT1,0.0757367577590104,0.052573508713003286,0.23723933982963874,0.4023930689452679
U2AF1L4,-0.08359331758584579,-0.05633861250773417,0.23748727371739417,0.40258039058256756
SLC35E1,0.05104549342090246,0.03926516544287664,0.23764813087437076,0.4026693179169895
GNS,0.0899720788639376,0.07124841021705561,0.23768326161844044,0.4026693179169895
EIF5,-0.1932454679282557,-0.12537862807433298,0.2378830405676794,0.4028861275657256
FPR2,0.04622715223192026,0.03546296960380957,0.23834812855763313,0.4035520064384066
SIN3A,-0.057571788941145376,-0.03942633007247022,0.23867964979401907,0.4038695762950063
ATP13A1,-0.061171504061776426,-0.04006668293488577,0.23863128734940958,0.4038695762950063
PHYKPL,0.09270565710807652,0.06790485449750233,0.239602783681475,0.40518722701529725
ING2,-0.08255836898861611,-0.05495439551630747,0.23956061153286348,0.40518722701529725
EGLN2,-0.11308216158230208,-0.07930474114526213,0.23981294292914926,0.40542043470185496
C21orf2,-0.075040496745908,-0.05043983633819815,0.24046956615480525,0.40640805292006393
PRPSAP2,-0.09048655421507802,-0.06223399036944509,0.2406675150886078,0.40659430944363123
THEMIS2,0.15280985296197186,0.11009022276755939,0.2407247007613158,0.40659430944363123
EIF2B1,-0.10168134566528107,-0.06737694136798195,0.24095268275645687,0.40681611197981177
ZCCHC9,0.07368715451735289,0.050935734037385307,0.24100102588146396,0.40681611197981177
OTUB1,-0.1401698590498216,-0.09056698353719998,0.24110016840850795,0.40686106614740997
GBAS,-0.11458690228819488,-0.07387632237993251,0.2412113822053252,0.4069263576530607
USP1,0.05971364475161727,0.0462185732985724,0.2413794988853835,0.40708757686981867
RP11-274B18.2,0.06183992538327041,0.042170355017516814,0.2414702103459768,0.4071181941860805
NUDT22,0.12366730678194351,0.0844401903404545,0.24196047514782099,0.4077604953945685
DNAAF2,-0.07036909323425672,-0.048992059534899754,0.24199651571269168,0.4077604953945685
SLC40A1,0.058652791267601395,0.04151157190599714,0.24229324978306524,0.40813792390656833
PFDN2,0.15446651884207058,0.11523591987347669,0.24258287575658138,0.4085031560234628
AHNAK,0.17477160752052537,0.12925030295420345,0.24289094788904447,0.40889922250387895
MRPL21,0.12942386707596074,0.09513429535424926,0.2432787560246478,0.40942924416745613
PDK3,-0.05774862472743721,-0.037729052318070125,0.24338344128591768,0.4094826054138783
SEPT9,-0.1766659964197792,-0.11107148587815616,0.2434601089872391,0.4094888104098917
DAXX,-0.08852392045017868,-0.05917981620296457,0.24368691819001795,0.4097474671753643
MED25,0.05155871652336628,0.03766148551662605,0.24391133684494107,0.40990976481876107
PPP2CB,0.05494234619210389,0.03964227404002721,0.24392954994294122,0.40990976481876107
TFDP1,0.08268734522784754,0.05955015032674054,0.24443811868796558,0.4104357293810852
H2AFZ,-0.21150864958867907,-0.13812778295970204,0.24446198673883207,0.4104357293810852
RAP1GAP2,-0.07431096246432149,-0.05197746804571063,0.2443779545381055,0.4104357293810852
SGK3,0.05869607715104043,0.04018365801012126,0.24470007869368468,0.41071257599469485
ORMDL2,-0.10755769187562422,-0.06703932190193403,0.24495351208078459,0.41101499888913945
MIER1,0.051038313145228935,0.03701580949881378,0.24514817471452152,0.41109575861422004
NBN,-0.06669406583592127,-0.043330113004638036,0.24510340765010516,0.41109575861422004
MRPL53,0.0928916240982376,0.06920116806795983,0.24533868257140817,0.4112290779867508
AGPS,0.0559896399189908,0.038783106566902384,0.24537425647828226,0.4112290779867508
NDUFAF4,-0.0615288517635223,-0.04337529966107611,0.24560903767598757,0.41149964478947937
MAP4K1,-0.06518917464520899,-0.03978575847608701,0.2457831712076144,0.41166846974505206
PGM2,-0.058150596552624154,-0.03751630147351011,0.24608182257824615,0.41204568979007433
UBA1,-0.09590923169027644,-0.06156840522245143,0.24637463722286307,0.4124129145159561
KIAA0430,0.04682141678414534,0.03529030799817428,0.24701799001121502,0.41336652011718683
C6orf1,-0.10096548937889599,-0.06925020043645086,0.24751023879357523,0.4139433531656485
THAP2,0.060181824522928556,0.04207200154427615,0.24750422245581993,0.4139433531656485
CSRP1,-0.10343030173539904,-0.0687686641111151,0.2475901717621513,0.41395365129840017
PPP6R3,0.04985336880415771,0.04079415636521134,0.24800115423312036,0.4144416781128611
SNX6,-0.13913295414993837,-0.08205932418207162,0.24802979060826724,0.4144416781128611
ARL14EP,-0.07113052492312044,-0.04654064989922173,0.24857446774743466,0.4152281448439583
TIMMDC1,-0.1308373709855708,-0.08562419703508996,0.2499550548602278,0.41741006333950537
ARRDC2,-0.08449264711395445,-0.056356246006367114,0.2502025835479059,0.417699106303868
PLCB2,0.11129318729911147,0.07235835027552505,0.25033224528276177,0.4177304770209026
TRIM52-AS1,0.05574786455862473,0.03878788256702015,0.2503702716487784,0.4177304770209026
SASH3,-0.13404633077452588,-0.08843483932386488,0.25045025497778167,0.417739708882382
NDE1,0.04711852756242652,0.03675662300030076,0.25080375918112413,0.4181675042724917
CRTC3,-0.0745500613446835,-0.049955282497654886,0.2508557867369822,0.4181675042724917
SFPQ,-0.1483069172057564,-0.09033411904998134,0.25104892082342906,0.41824094261884215
VAPA,-0.16733112209624768,-0.11306035609175058,0.250975155864683,0.41824094261884215
KDM2B,-0.05527301508513468,-0.03542507054878906,0.2512755299115376,0.418370029179121
BBIP1,0.04962780818309329,0.03655532498190905,0.25121260246884153,0.418370029179121
IER2,0.24982733010549257,0.1633213987469321,0.2518388354805684,0.4191835377874427
DEDD2,-0.12383780608244263,-0.08249505025111734,0.2528251182083893,0.4200906384782223
ZFAND2A,-0.08054771981737902,-0.052104551329162516,0.252623374073571,0.4200906384782223
NNT,-0.06155785771248189,-0.041160524263096444,0.2525115036973575,0.4200906384782223
H3F3A,0.1668911044840152,0.13789573252633708,0.25283302194634766,0.4200906384782223
SH3BP2,0.1098439862405317,0.08006469915138326,0.2526954093696754,0.4200906384782223
CRTC2,0.05943010985383858,0.04086131875170325,0.2526118197940227,0.4200906384782223
WDR33,-0.1113200488393931,-0.07371464650025016,0.2529146569666373,0.4201018769211965
TRAFD1,-0.07884702637865942,-0.054301226761700294,0.25318234776001436,0.4202976784856333
PLXDC2,0.06598675493750093,0.046008248929027634,0.25311615440389235,0.4202976784856333
MSL3,0.07583080539674317,0.057631591976078596,0.25333191890790024,0.42042159035558363
CKS1B,-0.07038787696440564,-0.049581134478811635,0.25379029770310324,0.4209333019249519
CHID1,0.08432593143177432,0.06211927720659706,0.2537234951290467,0.4209333019249519
SLC3A2,-0.11656053219383375,-0.07755693849993951,0.2543181392860532,0.42168412515781456
USP5,-0.05598903797971278,-0.03743187185521693,0.2548097892048788,0.42226522806009853
PARP10,-0.07340586076849324,-0.049535887396982045,0.25481911641623484,0.42226522806009853
RNF187,-0.1406083933116904,-0.0881829563312648,0.2553338396837194,0.4227449408567119
WTAP,-0.13715878679851554,-0.083173154819855,0.25522360663460325,0.4227449408567119
P4HB,-0.19082618797856857,-0.12202646259298712,0.25540997139623123,0.4227449408567119
PDCD5,0.10490561191016293,0.07511371749733538,0.25540075774697574,0.4227449408567119
RB1CC1,0.05299250901132032,0.03803632949736417,0.25639913010558746,0.4233830250213217
CKLF,0.15006419293660986,0.11261835136247657,0.2562543591527313,0.4233830250213217
MRE11A,-0.06607001603834989,-0.043461074838859574,0.256174753980579,0.4233830250213217
IFT57,-0.07992771161210292,-0.058001914348265356,0.2560064565295765,0.4233830250213217
MRPL40,0.1079361611966792,0.08427468847768342,0.256271467296191,0.4233830250213217
DYNC1H1,-0.08518428609331491,-0.05419820933914006,0.25620574610950736,0.4233830250213217
AP1G2,-0.07434330595159937,-0.0472241968186142,0.2560374157247903,0.4233830250213217
AP3S1,0.11694852505418024,0.09072573487162368,0.25637128566926937,0.4233830250213217
CDK8,0.05860848423717287,0.04061081084596536,0.2567194370813447,0.4237872202010665
GALNT6,0.05952470568627096,0.04362575264088297,0.25681323971011755,0.42381737882749104
GIMAP8,0.07078645750669588,0.05128627196440787,0.2573603565876484,0.42454288016282316
LRMP,-0.06453282435602242,-0.042709470673247873,0.2574041843368249,0.42454288016282316
HAGH,-0.11461254920100479,-0.07278905743748548,0.2578343160342366,0.425127342717632
NCOA2,0.051202836048610575,0.038648075292188444,0.2583034474000799,0.4256579141004605
SIN3B,0.056612598701620775,0.042538968201709756,0.2583078234739027,0.4256579141004605
ITFG2,-0.05778075323640153,-0.038431104053331964,0.258610635140135,0.42597604046034615
SETD2,0.06118122108155018,0.04075765370308812,0.2586527125019425,0.42597604046034615
UBXN1,0.19473002217050345,0.1397158794258038,0.25962740436541737,0.4274557998516305
C3orf38,-0.06610506287792103,-0.04660455372734602,0.2599627155372176,0.4275581124712436
RNF11,-0.07797222587613006,-0.04937275147891535,0.26020225682941683,0.4275581124712436
RP11-349A22.5,-0.10292514569415226,-0.06544675162353918,0.2603627386371322,0.4275581124712436
UBL7,0.07702617081156511,0.05938476034102898,0.2600610271468963,0.4275581124712436
SMEK1,0.06998732399608831,0.051299449650831316,0.2603753466965317,0.4275581124712436
PRKRIP1,-0.07579660234705282,-0.05214496914017723,0.259998151857623,0.4275581124712436
CCDC43,-0.06390279816133357,-0.03854296164476598,0.26036695096321455,0.4275581124712436
ABTB1,0.09697074085814873,0.0728104254341794,0.2600089319616179,0.4275581124712436
CHD1,0.07553782220208269,0.055049933587302535,0.2602048049109187,0.4275581124712436
MAP3K7CL,0.052659776326479175,0.036968206164029016,0.2606654489723787,0.4277126187010108
AP5Z1,-0.06461574149156966,-0.04326319017267899,0.26069812082649385,0.4277126187010108
